State_Name,District_Name,Crop_Year,Season,Crop Type,Area,Production
Maharashtra,NAGPUR,2014,Kharif     ,Castor seed,100,
Maharashtra,NAGPUR,2014,Kharif     ,Cotton(lint),111300,150200
Maharashtra,NAGPUR,2014,Kharif     ,Groundnut,2500,600
Maharashtra,NAGPUR,2014,Kharif     ,Jowar,3900,2300
Maharashtra,NAGPUR,2014,Kharif     ,Maize,200,400
Maharashtra,NAGPUR,2014,Kharif     ,Moong(Green Gram),1300,500
Maharashtra,NAGPUR,2014,Kharif     ,Other Kharif pulses,500,100
Maharashtra,NAGPUR,2014,Kharif     ,Rice,78800,95500
Maharashtra,NAGPUR,2014,Kharif     ,Soyabean,220400,79500
Maharashtra,NAGPUR,2014,Rabi       ,Gram,67000,46600
Maharashtra,NAGPUR,2014,Rabi       ,Jowar,1100,400
Maharashtra,NAGPUR,2014,Rabi       ,Linseed,100,100
Maharashtra,NAGPUR,2014,Rabi       ,Other  Rabi pulses,1300,300
Maharashtra,NAGPUR,2014,Rabi       ,Sunflower,8200,2600
Maharashtra,NAGPUR,2014,Rabi       ,Wheat,88500,110600
Maharashtra,NAGPUR,2014,Summer     ,Groundnut,500,1200
Maharashtra,NAGPUR,2014,Summer     ,Maize,400,400
Maharashtra,NAGPUR,2014,Whole Year ,Sugarcane,3800,258500
Maharashtra,NANDED,2014,Kharif     ,Arhar/Tur,71600,14700
Maharashtra,NANDED,2014,Kharif     ,Castor seed,300,100
Maharashtra,NANDED,2014,Kharif     ,Cotton(lint),342300,176800
Maharashtra,NANDED,2014,Kharif     ,Groundnut,100,
Maharashtra,NANDED,2014,Kharif     ,Jowar,88300,28600
Maharashtra,NANDED,2014,Kharif     ,Maize,700,300
Maharashtra,NANDED,2014,Kharif     ,Moong(Green Gram),23600,3900
Maharashtra,NANDED,2014,Kharif     ,Niger seed,400,
Maharashtra,NANDED,2014,Kharif     ,Other Kharif pulses,200,
Maharashtra,NANDED,2014,Kharif     ,Rice,800,100
Maharashtra,NANDED,2014,Kharif     ,Sesamum,1300,100
Maharashtra,NANDED,2014,Kharif     ,Soyabean,218900,64500
Maharashtra,NANDED,2014,Kharif     ,Sunflower,1300,300
Maharashtra,NANDED,2014,Rabi       ,Gram,51200,25700
Maharashtra,NANDED,2014,Rabi       ,Jowar,25600,13000
Maharashtra,NANDED,2014,Rabi       ,Maize,200,100
Maharashtra,NANDED,2014,Rabi       ,Other  Rabi pulses,100,
Maharashtra,NANDED,2014,Rabi       ,Safflower,3100,900
Maharashtra,NANDED,2014,Rabi       ,Sesamum,100,
Maharashtra,NANDED,2014,Rabi       ,Wheat,39500,29200
Maharashtra,NANDED,2014,Summer     ,Groundnut,5000,4300
Maharashtra,NANDED,2014,Summer     ,Maize,3000,3500
Maharashtra,NANDED,2014,Whole Year ,Sugarcane,18800,1113200
Maharashtra,NANDURBAR,2014,Kharif     ,Arhar/Tur,12600,2800
Maharashtra,NANDURBAR,2014,Kharif     ,Bajra,6200,3200
Maharashtra,NANDURBAR,2014,Kharif     ,Castor seed,600,100
Maharashtra,NANDURBAR,2014,Kharif     ,Cotton(lint),118600,101200
Maharashtra,NANDURBAR,2014,Kharif     ,Groundnut,2000,1300
Maharashtra,NANDURBAR,2014,Kharif     ,Jowar,31400,33500
Maharashtra,NANDURBAR,2014,Kharif     ,Maize,28900,45300
Maharashtra,NANDURBAR,2014,Kharif     ,Moong(Green Gram),4900,2100
Maharashtra,NANDURBAR,2014,Kharif     ,Other Kharif pulses,1300,300
Maharashtra,NANDURBAR,2014,Kharif     ,Rice,18200,9000
Maharashtra,NANDURBAR,2014,Kharif     ,Soyabean,27500,26700
Maharashtra,NANDURBAR,2014,Rabi       ,Gram,18900,13400
Maharashtra,NANDURBAR,2014,Rabi       ,Jowar,14300,18000
Maharashtra,NANDURBAR,2014,Rabi       ,Maize,2500,9400
Maharashtra,NANDURBAR,2014,Rabi       ,Other  Rabi pulses,200,
Maharashtra,NANDURBAR,2014,Rabi       ,Safflower,200,100
Maharashtra,NANDURBAR,2014,Rabi       ,Wheat,21900,39100
Maharashtra,NANDURBAR,2014,Summer     ,Groundnut,2400,2700
Maharashtra,NANDURBAR,2014,Summer     ,Maize,2400,3200
Maharashtra,NANDURBAR,2014,Summer     ,Sunflower,100,100
Maharashtra,NANDURBAR,2014,Whole Year ,Sugarcane,8000,633800
Maharashtra,NASHIK,2014,Kharif     ,Arhar/Tur,5700,1500
Maharashtra,NASHIK,2014,Kharif     ,Bajra,152700,108900
Maharashtra,NASHIK,2014,Kharif     ,Castor seed,900,200
Maharashtra,NASHIK,2014,Kharif     ,Cotton(lint),46000,44700
Maharashtra,NASHIK,2014,Kharif     ,Groundnut,19900,20100
Maharashtra,NASHIK,2014,Kharif     ,Maize,116900,309000
Maharashtra,NASHIK,2014,Kharif     ,Moong(Green Gram),6500,4500
Maharashtra,NASHIK,2014,Kharif     ,Niger seed,2400,300
Maharashtra,NASHIK,2014,Kharif     ,Other Kharif pulses,4600,1400
Maharashtra,NASHIK,2014,Kharif     ,Ragi,28500,19000
Maharashtra,NASHIK,2014,Kharif     ,Rice,71200,86700
Maharashtra,NASHIK,2014,Kharif     ,Soyabean,59800,85000
Maharashtra,NASHIK,2014,Kharif     ,Sunflower,100,
Maharashtra,NASHIK,2014,Rabi       ,Gram,40900,28500
Maharashtra,NASHIK,2014,Rabi       ,Jowar,5100,3700
Maharashtra,NASHIK,2014,Rabi       ,Maize,2900,13700
Maharashtra,NASHIK,2014,Rabi       ,Other  Rabi pulses,600,100
Maharashtra,NASHIK,2014,Rabi       ,Safflower,100,100
Maharashtra,NASHIK,2014,Rabi       ,Wheat,72400,111200
Maharashtra,NASHIK,2014,Summer     ,Groundnut,100,200
Maharashtra,NASHIK,2014,Summer     ,Maize,200,200
Maharashtra,NASHIK,2014,Whole Year ,Sugarcane,16800,1384200
Maharashtra,OSMANABAD,2014,Kharif     ,Arhar/Tur,101000,28600
Maharashtra,OSMANABAD,2014,Kharif     ,Bajra,17700,4400
Maharashtra,OSMANABAD,2014,Kharif     ,Castor seed,1300,300
Maharashtra,OSMANABAD,2014,Kharif     ,Cotton(lint),29300,23000
Maharashtra,OSMANABAD,2014,Kharif     ,Groundnut,7100,1900
Maharashtra,OSMANABAD,2014,Kharif     ,Jowar,45300,12000
Maharashtra,OSMANABAD,2014,Kharif     ,Maize,21200,8000
Maharashtra,OSMANABAD,2014,Kharif     ,Moong(Green Gram),15600,3400
Maharashtra,OSMANABAD,2014,Kharif     ,Niger seed,3400,500
Maharashtra,OSMANABAD,2014,Kharif     ,Other Kharif pulses,2100,100
Maharashtra,OSMANABAD,2014,Kharif     ,Rice,13100,2500
Maharashtra,OSMANABAD,2014,Kharif     ,Sesamum,5400,600
Maharashtra,OSMANABAD,2014,Kharif     ,Soyabean,133500,65600
Maharashtra,OSMANABAD,2014,Kharif     ,Sunflower,14300,3500
Maharashtra,OSMANABAD,2014,Rabi       ,Gram,112900,48700
Maharashtra,OSMANABAD,2014,Rabi       ,Jowar,215900,74500
Maharashtra,OSMANABAD,2014,Rabi       ,Linseed,4900,1100
Maharashtra,OSMANABAD,2014,Rabi       ,Maize,2700,1600
Maharashtra,OSMANABAD,2014,Rabi       ,Other  Rabi pulses,1100,200
Maharashtra,OSMANABAD,2014,Rabi       ,Safflower,28300,8000
Maharashtra,OSMANABAD,2014,Rabi       ,Sunflower,15800,4900
Maharashtra,OSMANABAD,2014,Rabi       ,Wheat,24100,7100
Maharashtra,OSMANABAD,2014,Summer     ,Groundnut,1900,800
Maharashtra,OSMANABAD,2014,Summer     ,Maize,1300,800
Maharashtra,OSMANABAD,2014,Summer     ,Sunflower,500,200
Maharashtra,OSMANABAD,2014,Whole Year ,Sugarcane,39800,1592200
Maharashtra,PALGHAR,2014,Kharif     ,Arhar/Tur,2300,900
Maharashtra,PALGHAR,2014,Kharif     ,Groundnut,200,200
Maharashtra,PALGHAR,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,PALGHAR,2014,Kharif     ,Niger seed,900,100
Maharashtra,PALGHAR,2014,Kharif     ,Other Kharif pulses,100,100
Maharashtra,PALGHAR,2014,Kharif     ,Ragi,10100,7000
Maharashtra,PALGHAR,2014,Kharif     ,Rice,74800,188300
Maharashtra,PALGHAR,2014,Rabi       ,Gram,1200,900
Maharashtra,PALGHAR,2014,Rabi       ,Other  Rabi pulses,2600,1800
Maharashtra,PALGHAR,2014,Rabi       ,Sunflower,1200,800
Maharashtra,PARBHANI,2014,Kharif     ,Arhar/Tur,68600,14100
Maharashtra,PARBHANI,2014,Kharif     ,Bajra,4200,400
Maharashtra,PARBHANI,2014,Kharif     ,Castor seed,600,100
Maharashtra,PARBHANI,2014,Kharif     ,Cotton(lint),273500,204800
Maharashtra,PARBHANI,2014,Kharif     ,Jowar,72400,30500
Maharashtra,PARBHANI,2014,Kharif     ,Maize,1500,600
Maharashtra,PARBHANI,2014,Kharif     ,Moong(Green Gram),34600,6400
Maharashtra,PARBHANI,2014,Kharif     ,Niger seed,1000,100
Maharashtra,PARBHANI,2014,Kharif     ,Other Kharif pulses,1100,700
Maharashtra,PARBHANI,2014,Kharif     ,Rice,300,
Maharashtra,PARBHANI,2014,Kharif     ,Soyabean,154600,49100
Maharashtra,PARBHANI,2014,Kharif     ,Sunflower,1200,200
Maharashtra,PARBHANI,2014,Rabi       ,Gram,45600,28400
Maharashtra,PARBHANI,2014,Rabi       ,Jowar,176600,87900
Maharashtra,PARBHANI,2014,Rabi       ,Safflower,6000,2500
Maharashtra,PARBHANI,2014,Rabi       ,Wheat,22300,18800
Maharashtra,PARBHANI,2014,Summer     ,Groundnut,3100,2600
Maharashtra,PARBHANI,2014,Summer     ,Maize,400,300
Maharashtra,PARBHANI,2014,Summer     ,Sunflower,200,100
Maharashtra,PARBHANI,2014,Whole Year ,Sugarcane,26600,1577200
Maharashtra,PUNE,2014,Kharif     ,Arhar/Tur,3000,700
Maharashtra,PUNE,2014,Kharif     ,Bajra,31500,26300
Maharashtra,PUNE,2014,Kharif     ,Castor seed,100,
Maharashtra,PUNE,2014,Kharif     ,Groundnut,47700,43000
Maharashtra,PUNE,2014,Kharif     ,Jowar,3500,1700
Maharashtra,PUNE,2014,Kharif     ,Maize,13300,54500
Maharashtra,PUNE,2014,Kharif     ,Moong(Green Gram),2100,1400
Maharashtra,PUNE,2014,Kharif     ,Niger seed,2300,600
Maharashtra,PUNE,2014,Kharif     ,Other Kharif pulses,7700,1900
Maharashtra,PUNE,2014,Kharif     ,Ragi,12100,13200
Maharashtra,PUNE,2014,Kharif     ,Rice,82100,136100
Maharashtra,PUNE,2014,Kharif     ,Soyabean,7100,11700
Maharashtra,PUNE,2014,Kharif     ,Sunflower,600,300
Maharashtra,PUNE,2014,Rabi       ,Gram,59900,51800
Maharashtra,PUNE,2014,Rabi       ,Jowar,268300,131700
Maharashtra,PUNE,2014,Rabi       ,Maize,21600,77300
Maharashtra,PUNE,2014,Rabi       ,Other  Rabi pulses,2200,500
Maharashtra,PUNE,2014,Rabi       ,Safflower,400,300
Maharashtra,PUNE,2014,Rabi       ,Sesamum,100,
Maharashtra,PUNE,2014,Rabi       ,Sunflower,300,200
Maharashtra,PUNE,2014,Rabi       ,Wheat,71800,108300
Maharashtra,PUNE,2014,Summer     ,Groundnut,8400,19100
Maharashtra,PUNE,2014,Summer     ,Maize,1100,1600
Maharashtra,PUNE,2014,Whole Year ,Sugarcane,127800,13833900
Maharashtra,RAIGAD,2014,Kharif     ,Arhar/Tur,1200,500
Maharashtra,RAIGAD,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,RAIGAD,2014,Kharif     ,Niger seed,100,
Maharashtra,RAIGAD,2014,Kharif     ,Other Kharif pulses,100,
Maharashtra,RAIGAD,2014,Kharif     ,Ragi,8100,7700
Maharashtra,RAIGAD,2014,Kharif     ,Rice,116200,320700
Maharashtra,RAIGAD,2014,Rabi       ,Other  Rabi pulses,11400,8000
Maharashtra,RAIGAD,2014,Summer     ,Groundnut,200,600
Maharashtra,RAIGAD,2014,Summer     ,Rice,9100,30100
Maharashtra,RATNAGIRI,2014,Kharif     ,Arhar/Tur,600,200
Maharashtra,RATNAGIRI,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,RATNAGIRI,2014,Kharif     ,Niger seed,100,
Maharashtra,RATNAGIRI,2014,Kharif     ,Other Kharif pulses,300,200
Maharashtra,RATNAGIRI,2014,Kharif     ,Ragi,16100,21400
Maharashtra,RATNAGIRI,2014,Kharif     ,Rice,72500,220500
Maharashtra,RATNAGIRI,2014,Rabi       ,Other  Rabi pulses,3500,2400
Maharashtra,SANGLI,2014,Kharif     ,Arhar/Tur,6900,2000
Maharashtra,SANGLI,2014,Kharif     ,Bajra,69600,53100
Maharashtra,SANGLI,2014,Kharif     ,Castor seed,200,100
Maharashtra,SANGLI,2014,Kharif     ,Cotton(lint),1400,1400
Maharashtra,SANGLI,2014,Kharif     ,Groundnut,30000,30500
Maharashtra,SANGLI,2014,Kharif     ,Jowar,52100,55600
Maharashtra,SANGLI,2014,Kharif     ,Maize,37100,146400
Maharashtra,SANGLI,2014,Kharif     ,Moong(Green Gram),7500,3500
Maharashtra,SANGLI,2014,Kharif     ,Niger seed,100,
Maharashtra,SANGLI,2014,Kharif     ,Other Kharif pulses,14400,7200
Maharashtra,SANGLI,2014,Kharif     ,Rice,15500,31400
Maharashtra,SANGLI,2014,Kharif     ,Soyabean,36600,47700
Maharashtra,SANGLI,2014,Kharif     ,Sunflower,2900,1400
Maharashtra,SANGLI,2014,Rabi       ,Gram,27100,26500
Maharashtra,SANGLI,2014,Rabi       ,Jowar,193200,130000
Maharashtra,SANGLI,2014,Rabi       ,Maize,24300,94100
Maharashtra,SANGLI,2014,Rabi       ,Other  Rabi pulses,100,
Maharashtra,SANGLI,2014,Rabi       ,Safflower,1700,2200
Maharashtra,SANGLI,2014,Rabi       ,Sunflower,1300,800
Maharashtra,SANGLI,2014,Rabi       ,Wheat,32500,70900
Maharashtra,SANGLI,2014,Summer     ,Groundnut,1800,2400
Maharashtra,SANGLI,2014,Summer     ,Maize,2400,3700
Maharashtra,SANGLI,2014,Whole Year ,Sugarcane,74500,8107100
Maharashtra,SATARA,2014,Kharif     ,Arhar/Tur,1300,400
Maharashtra,SATARA,2014,Kharif     ,Bajra,55000,22100
Maharashtra,SATARA,2014,Kharif     ,Castor seed,100,
Maharashtra,SATARA,2014,Kharif     ,Cotton(lint),100,100
Maharashtra,SATARA,2014,Kharif     ,Groundnut,38400,56200
Maharashtra,SATARA,2014,Kharif     ,Jowar,23400,35900
Maharashtra,SATARA,2014,Kharif     ,Maize,16400,31400
Maharashtra,SATARA,2014,Kharif     ,Moong(Green Gram),3900,1600
Maharashtra,SATARA,2014,Kharif     ,Niger seed,1000,300
Maharashtra,SATARA,2014,Kharif     ,Other Kharif pulses,24700,11100
Maharashtra,SATARA,2014,Kharif     ,Ragi,6600,6700
Maharashtra,SATARA,2014,Kharif     ,Rice,52900,94700
Maharashtra,SATARA,2014,Kharif     ,Soyabean,53300,90800
Maharashtra,SATARA,2014,Kharif     ,Sunflower,1100,500
Maharashtra,SATARA,2014,Rabi       ,Gram,34100,25900
Maharashtra,SATARA,2014,Rabi       ,Jowar,145600,127100
Maharashtra,SATARA,2014,Rabi       ,Maize,11700,24800
Maharashtra,SATARA,2014,Rabi       ,Other  Rabi pulses,1300,1200
Maharashtra,SATARA,2014,Rabi       ,Safflower,100,200
Maharashtra,SATARA,2014,Rabi       ,Sunflower,200,100
Maharashtra,SATARA,2014,Rabi       ,Wheat,38300,61400
Maharashtra,SATARA,2014,Summer     ,Groundnut,6800,17900
Maharashtra,SATARA,2014,Summer     ,Maize,2700,4300
Maharashtra,SATARA,2014,Whole Year ,Sugarcane,70000,6927400
Maharashtra,SINDHUDURG,2014,Kharif     ,Arhar/Tur,100,
Maharashtra,SINDHUDURG,2014,Kharif     ,Groundnut,1200,1000
Maharashtra,SINDHUDURG,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,SINDHUDURG,2014,Kharif     ,Niger seed,100,
Maharashtra,SINDHUDURG,2014,Kharif     ,Other Kharif pulses,300,200
Maharashtra,SINDHUDURG,2014,Kharif     ,Ragi,2400,3800
Maharashtra,SINDHUDURG,2014,Kharif     ,Rice,67400,222400
Maharashtra,SINDHUDURG,2014,Rabi       ,Maize,100,200
Maharashtra,SINDHUDURG,2014,Rabi       ,Other  Rabi pulses,1600,1100
Maharashtra,SINDHUDURG,2014,Summer     ,Groundnut,2100,4000
Maharashtra,SINDHUDURG,2014,Summer     ,Rice,2600,5400
Maharashtra,SOLAPUR,2014,Kharif     ,Arhar/Tur,18800,9000
Maharashtra,SOLAPUR,2014,Kharif     ,Bajra,5500,2200
Maharashtra,SOLAPUR,2014,Kharif     ,Castor seed,200,
Maharashtra,SOLAPUR,2014,Kharif     ,Cotton(lint),600,1200
Maharashtra,SOLAPUR,2014,Kharif     ,Groundnut,1800,1000
Maharashtra,SOLAPUR,2014,Kharif     ,Jowar,300,100
Maharashtra,SOLAPUR,2014,Kharif     ,Maize,12700,24000
Maharashtra,SOLAPUR,2014,Kharif     ,Moong(Green Gram),1200,800
Maharashtra,SOLAPUR,2014,Kharif     ,Niger seed,100,
Maharashtra,SOLAPUR,2014,Kharif     ,Other Kharif pulses,2000,500
Maharashtra,SOLAPUR,2014,Kharif     ,Rice,400,100
Maharashtra,SOLAPUR,2014,Kharif     ,Sesamum,200,100
Maharashtra,SOLAPUR,2014,Kharif     ,Soyabean,6300,7400
Maharashtra,SOLAPUR,2014,Kharif     ,Sunflower,4500,2100
Maharashtra,SOLAPUR,2014,Rabi       ,Gram,39500,29600
Maharashtra,SOLAPUR,2014,Rabi       ,Jowar,622800,354100
Maharashtra,SOLAPUR,2014,Rabi       ,Linseed,200,
Maharashtra,SOLAPUR,2014,Rabi       ,Maize,36100,105800
Maharashtra,SOLAPUR,2014,Rabi       ,Other  Rabi pulses,500,100
Maharashtra,SOLAPUR,2014,Rabi       ,Safflower,2100,1900
Maharashtra,SOLAPUR,2014,Rabi       ,Sunflower,16000,9900
Maharashtra,SOLAPUR,2014,Rabi       ,Wheat,42200,54600
Maharashtra,SOLAPUR,2014,Summer     ,Groundnut,4000,5900
Maharashtra,SOLAPUR,2014,Summer     ,Maize,2200,3400
Maharashtra,SOLAPUR,2014,Whole Year ,Sugarcane,205500,20049700
Maharashtra,THANE,2014,Kharif     ,Arhar/Tur,400,200
Maharashtra,THANE,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,THANE,2014,Kharif     ,Niger seed,100,
Maharashtra,THANE,2014,Kharif     ,Other Kharif pulses,100,100
Maharashtra,THANE,2014,Kharif     ,Ragi,2500,1700
Maharashtra,THANE,2014,Kharif     ,Rice,55200,132900
Maharashtra,THANE,2014,Rabi       ,Gram,3400,2900
Maharashtra,THANE,2014,Rabi       ,Other  Rabi pulses,2600,1800
Maharashtra,THANE,2014,Rabi       ,Sesamum,400,100
Maharashtra,THANE,2014,Summer     ,Rice,2800,7500
Maharashtra,WARDHA,2014,Kharif     ,Arhar/Tur,72800,19200
Maharashtra,WARDHA,2014,Kharif     ,Cotton(lint),207700,184600
Maharashtra,WARDHA,2014,Kharif     ,Groundnut,200,100
Maharashtra,WARDHA,2014,Kharif     ,Jowar,4000,1700
Maharashtra,WARDHA,2014,Kharif     ,Moong(Green Gram),100,
Maharashtra,WARDHA,2014,Kharif     ,Soyabean,154200,67100
Maharashtra,WARDHA,2014,Rabi       ,Gram,31000,24400
Maharashtra,WARDHA,2014,Rabi       ,Jowar,2400,1100
Maharashtra,WARDHA,2014,Rabi       ,Safflower,100,
Maharashtra,WARDHA,2014,Rabi       ,Wheat,13700,19900
Maharashtra,WARDHA,2014,Summer     ,Groundnut,5900,10200
Maharashtra,WARDHA,2014,Summer     ,Maize,1000,1000
Maharashtra,WARDHA,2014,Whole Year ,Sugarcane,3100,201800
Maharashtra,WASHIM,2014,Kharif     ,Arhar/Tur,52300,16200
Maharashtra,WASHIM,2014,Kharif     ,Bajra,200,
Maharashtra,WASHIM,2014,Kharif     ,Castor seed,100,
Maharashtra,WASHIM,2014,Kharif     ,Cotton(lint),20200,16800
Maharashtra,WASHIM,2014,Kharif     ,Jowar,10000,7500
Maharashtra,WASHIM,2014,Kharif     ,Maize,500,900
Maharashtra,WASHIM,2014,Kharif     ,Moong(Green Gram),7700,2700
Maharashtra,WASHIM,2014,Kharif     ,Other Kharif pulses,400,200
Maharashtra,WASHIM,2014,Kharif     ,Soyabean,296500,121300
Maharashtra,WASHIM,2014,Rabi       ,Gram,53900,28700
Maharashtra,WASHIM,2014,Rabi       ,Jowar,1600,1300
Maharashtra,WASHIM,2014,Rabi       ,Maize,300,
Maharashtra,WASHIM,2014,Rabi       ,Safflower,500,100
Maharashtra,WASHIM,2014,Rabi       ,Wheat,30900,40800
Maharashtra,WASHIM,2014,Summer     ,Groundnut,800,900
Maharashtra,WASHIM,2014,Whole Year ,Sugarcane,200,5800
Maharashtra,YAVATMAL,2014,Kharif     ,Arhar/Tur,111800,25500
Maharashtra,YAVATMAL,2014,Kharif     ,Bajra,200,
Maharashtra,YAVATMAL,2014,Kharif     ,Castor seed,900,400
Maharashtra,YAVATMAL,2014,Kharif     ,Cotton(lint),421000,287400
Maharashtra,YAVATMAL,2014,Kharif     ,Jowar,43100,19200
Maharashtra,YAVATMAL,2014,Kharif     ,Moong(Green Gram),8300,1300
Maharashtra,YAVATMAL,2014,Kharif     ,Soyabean,306000,97600
Maharashtra,YAVATMAL,2014,Rabi       ,Gram,38500,32600
Maharashtra,YAVATMAL,2014,Rabi       ,Jowar,4000,3300
Maharashtra,YAVATMAL,2014,Rabi       ,Maize,1300,200
Maharashtra,YAVATMAL,2014,Rabi       ,Wheat,29100,26800
Maharashtra,YAVATMAL,2014,Summer     ,Groundnut,9400,11500
Maharashtra,YAVATMAL,2014,Whole Year ,Sugarcane,8100,553700
Meghalaya,EAST GARO HILLS,2014,Autumn     ,Rice,5845,14605
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Arhar/Tur,71,69
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Banana,872,15372
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Castor seed,15,14
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Cotton(lint),1809,1741
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Dry ginger,3202,21761
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Jute,45,518
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Mesta,19,118
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Sesamum,256,217
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Soyabean,92,97
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Sweet potato,218,722
Meghalaya,EAST GARO HILLS,2014,Kharif     ,Tapioca,1491,8438
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Cowpea(Lobia),122,106
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Gram,313,296
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Masoor,17,25
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Peas & beans (Pulses),194,210
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Rapeseed &Mustard,329,256
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Small millets,428,432
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Tobacco,99,94
Meghalaya,EAST GARO HILLS,2014,Rabi       ,Wheat,15,17
Meghalaya,EAST GARO HILLS,2014,Summer     ,Potato,4,28
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Arecanut,1268,1568
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Black pepper,43,21
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Cashewnut,208,225
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Dry chillies,321,231
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Maize,793,1534
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Sugarcane,22,64
Meghalaya,EAST GARO HILLS,2014,Whole Year ,Turmeric,78,512
Meghalaya,EAST GARO HILLS,2014,Winter     ,Potato,73,590
Meghalaya,EAST GARO HILLS,2014,Winter     ,Rice,3157,5821
Meghalaya,EAST JAINTIA HILLS,2014,Autumn     ,Rice,27,66
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Banana,103,339
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Dry ginger,12,124
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Sesamum,10,8
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Soyabean,60,95
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Sweet potato,181,531
Meghalaya,EAST JAINTIA HILLS,2014,Kharif     ,Tapioca,6,57
Meghalaya,EAST JAINTIA HILLS,2014,Rabi       ,Cowpea(Lobia),22,22
Meghalaya,EAST JAINTIA HILLS,2014,Rabi       ,Peas & beans (Pulses),18,17
Meghalaya,EAST JAINTIA HILLS,2014,Rabi       ,Rapeseed &Mustard,11,9
Meghalaya,EAST JAINTIA HILLS,2014,Summer     ,Potato,30,194
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Arecanut,257,301
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Black pepper,33,23
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Dry chillies,19,18
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Maize,350,776
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Sugarcane,5,4
Meghalaya,EAST JAINTIA HILLS,2014,Whole Year ,Turmeric,47,266
Meghalaya,EAST JAINTIA HILLS,2014,Winter     ,Potato,13,52
Meghalaya,EAST JAINTIA HILLS,2014,Winter     ,Rice,4341,8937
Meghalaya,EAST KHASI HILLS,2014,Autumn     ,Rice,281,896
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Banana,773,8345
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Dry ginger,491,4259
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Sesamum,73,105
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Soyabean,346,433
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Sweet potato,723,3116
Meghalaya,EAST KHASI HILLS,2014,Kharif     ,Tapioca,506,3374
Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Cowpea(Lobia),16,52
Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Masoor,75,153
Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Peas & beans (Pulses),563,1993
Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Rapeseed &Mustard,93,81
Meghalaya,EAST KHASI HILLS,2014,Rabi       ,Small millets,257,314
Meghalaya,EAST KHASI HILLS,2014,Summer     ,Potato,8224,96303
Meghalaya,EAST KHASI HILLS,2014,Whole Year ,Arecanut,4886,5788
Meghalaya,EAST KHASI HILLS,2014,Whole Year ,Black pepper,183,158
Meghalaya,EAST KHASI HILLS,2014,Whole Year ,Dry chillies,139,336
Meghalaya,EAST KHASI HILLS,2014,Whole Year ,Maize,2093,6924
Meghalaya,EAST KHASI HILLS,2014,Whole Year ,Turmeric,115,667
Meghalaya,EAST KHASI HILLS,2014,Winter     ,Potato,3524,25599
Meghalaya,EAST KHASI HILLS,2014,Winter     ,Rice,5435,12335
Meghalaya,NORTH GARO HILLS,2014,Autumn     ,Rice,4993,12110
Meghalaya,NORTH GARO HILLS,2014,Kharif     ,Arhar/Tur,48,46
Meghalaya,NORTH GARO HILLS,2014,Kharif     ,Banana,1010,12533
Meghalaya,NORTH GARO HILLS,2014,Kharif     ,Castor seed,11,9
